t,m_dot,Pp,N,alpha
29.900000000000002,1.5642122992897898,1059.6364708748033,0,0.0
30.0,1.3740341278548662,939.8335292738657,4000,0.0
30.1,1.3731231835347053,908.5673400384785,4000,0.0
30.200000000000003,1.2631340606961743,862.8588089339673,4000,0.0
30.3,1.1789188316115595,848.7103566638352,4000,0.0
30.400000000000002,1.1560273001478718,830.4936614156004,4000,0.0
30.5,1.077767457269144,785.2561908714679,4000,0.0
30.6,1.0746377634350042,779.6760027087912,4000,0.0
30.700000000000003,1.0710147994560222,687.8347131856708,4000,0.0
30.8,1.10152013177062,746.191047818219,4000,0.0
30.900000000000002,1.1156622717803524,699.0328197027284,4000,0.0
31.0,0.9001120154747086,671.3355738962628,0,0.0
31.1,0.9163321218720908,573.790564231761,0,0.0
31.200000000000003,0.7677804298532456,526.068324373311,0,0.0
31.3,0.7733418680916486,495.9829866213877,0,0.0
31.400000000000002,0.6807225750188541,449.33127238501675,0,0.0
31.5,0.5401699142110639,416.9644754727442,0,0.0
31.6,0.6261267223133737,397.29226097308856,0,0.0
31.700000000000003,0.5007730789006111,307.0910325740115,0,0.0
31.8,0.460535933082447,332.34155007787376,0,0.0
31.900000000000002,0.3948477435506925,287.17678524402436,0,0.0
32.0,0.38684626713724946,264.07775454606417,4000,0.0
32.1,0.4483572832306182,243.31941754268973,4000,0.0
32.2,0.43798847492202686,294.39506091731164,4000,0.0
32.300000000000004,0.4879033617300994,251.82532615588207,4000,0.0
32.4,0.5108725792100106,327.36354448944803,4000,0.0
32.5,0.5794515918662428,298.44482659790174,4000,0.0
32.6,0.51527871178404,342.167209302248,4000,0.0
32.7,0.47590580198738675,350.42829893834096,4000,0.0
32.800000000000004,0.6194654229507925,387.2261425696488,4000,0.0
32.9,0.5649099601002678,370.60733576765597,4000,0.0
33.0,0.651555076248763,366.1291659210583,0,0.30000000000000004
33.1,0.7477460421407525,-1048.4736837723685,0,0.30000000000000004
33.2,0.8536342912617707,-986.0288304187598,0,0.30000000000000004
33.300000000000004,1.0070485384721826,-974.0310104009732,0,0.30000000000000004
33.4,1.2120690786481259,-965.9980413279563,0,0.30000000000000004
33.5,1.3400070056456759,-936.8702590342891,0,0.30000000000000004
33.6,1.3578076036970383,-937.5962123146428,0,0.30000000000000004
33.7,1.477057103785003,-872.8452083249031,0,0.30000000000000004
33.800000000000004,1.634097068602557,-890.4237103059068,0,0.30000000000000004
33.9,1.6456659926676709,-815.1898387785868,0,0.30000000000000004
34.0,1.8084071483948279,-803.4158673729871,0,0.30000000000000004
34.1,1.8906359270578577,-734.4711268449673,0,0.30000000000000004
34.2,2.004170773953825,-780.894070010685,0,0.30000000000000004
34.300000000000004,2.0397240712426328,-738.0851293428814,0,0.30000000000000004
34.4,2.09128165138321,-677.9079198575391,0,0.30000000000000004
34.5,2.1529515169823403,-668.6582418183671,0,0.30000000000000004
34.6,2.2829962468888674,-685.6439787227255,0,0.30000000000000004
34.7,2.39462055307102,-647.095434509326,0,0.30000000000000004
34.800000000000004,2.4780077037883848,-632.0111836528968,0,0.30000000000000004
34.9,2.6598682513672234,-608.2217233154097,0,0.30000000000000004
35.0,2.6860466908542655,-609.356476005969,4000,0.0
35.1,2.4238749121609633,1869.6913150793553,4000,0.0
35.2,2.326564023127559,1692.4222154890158,4000,0.0
35.300000000000004,2.1425882237148652,1598.4274299536246,4000,0.0
35.4,2.018084419169228,1492.8954102555026,4000,0.0
35.5,1.9244475059274935,1381.1347018991746,4000,0.0
35.6,1.8411139372493404,1266.2130664243032,4000,0.0
35.7,1.6995286820973456,1241.9147914967816,4000,0.0
35.800000000000004,1.6847676212106313,1160.8121658159962,4000,0.0
35.9,1.4977929270074446,1077.5167087390719,4000,0.0
36.0,1.4863465950937522,974.5244635271802,0,0.30000000000000004
36.1,1.720542256681978,-882.6721981164583,0,0.30000000000000004
36.2,1.7074879406563372,-848.7058665551513,0,0.30000000000000004
36.300000000000004,1.8706390490943123,-814.9167558746158,0,0.30000000000000004
36.4,1.9021525540864923,-756.1481624868547,0,0.30000000000000004
36.5,2.0221020059027452,-770.5847663796612,0,0.30000000000000004
36.6,2.0822581211728286,-722.5850428094418,0,0.30000000000000004
36.7,2.1651585553882438,-724.2667550920032,0,0.30000000000000004
36.800000000000004,2.219833991961959,-687.1690924611376,0,0.30000000000000004
36.9,2.3641248489147086,-673.6151015953346,0,0.30000000000000004
37.0,2.424130146744698,-622.5174843788218,4000,0.30000000000000004
37.1,2.6404616506974286,-615.0097624510981,4000,0.30000000000000004
37.2,2.8061465105542727,-597.1941528230846,4000,0.30000000000000004
37.300000000000004,2.906499640221252,-555.9190491459412,4000,0.30000000000000004
37.4,3.004715526087887,-502.38279881785184,4000,0.30000000000000004
37.5,3.169688104641935,-480.8411376741751,4000,0.30000000000000004
37.6,3.251516500227769,-413.5667974658445,4000,0.30000000000000004
37.7,3.4286127082724747,-398.2258883113145,4000,0.30000000000000004
37.800000000000004,3.4022244680178293,-309.3063780307948,4000,0.30000000000000004
37.9,3.5843128670981965,-359.9500601790769,4000,0.30000000000000004
38.0,3.6035386789230532,-262.1515550612867,4000,0.0
38.1,3.3463961017876507,2758.8287339855324,4000,0.0
38.2,3.2194159692955857,2501.5748728501912,4000,0.0
38.300000000000004,2.9572520085268277,2282.2285495125743,4000,0.0
38.400000000000006,2.6638691219414703,2032.610803271391,4000,0.0
38.5,2.4347918634551426,1908.9630850271587,4000,0.0
38.6,2.1942363968628946,1792.5824112195514,4000,0.0
38.7,2.1657394047551994,1614.1341183560999,4000,0.0
38.800000000000004,2.180944107018731,1513.8660631849089,4000,0.0
38.900000000000006,1.9629842142832015,1428.3170830579975,4000,0.0
39.0,1.8067910422607065,1304.600042582184,4000,0.30000000000000004
39.1,2.021174279891124,-768.3434254536787,4000,0.30000000000000004
39.2,2.0854347509236213,-761.7091807692086,4000,0.30000000000000004
39.300000000000004,2.3084582897200168,-663.3254345581763,4000,0.30000000000000004
39.400000000000006,2.483098471248822,-638.87778090139,4000,0.30000000000000004
39.5,2.6235280784516046,-617.7855101655077,4000,0.30000000000000004
39.6,2.811990304273289,-556.3655760333158,4000,0.30000000000000004
39.7,2.928515614623917,-533.1026488563048,4000,0.30000000000000004
39.800000000000004,3.0780852294747643,-495.3467308291165,4000,0.30000000000000004
39.900000000000006,3.138216283105665,-436.789967184739,4000,0.30000000000000004
40.0,3.3399891486480424,-440.4555657697965,4000,0.0
40.1,3.1433963354986822,2444.7137977586535,4000,0.0
40.2,2.7856054301824518,2176.9501475001616,4000,0.0
40.300000000000004,2.587391886901087,2002.6738510871019,4000,0.0
40.400000000000006,2.5178024772473684,1889.914927761487,4000,0.0
40.5,2.280682609059281,1731.0629061825512,4000,0.0
40.6,2.217022204471789,1585.287666536342,4000,0.0
40.7,1.9971882712223987,1455.919036452049,4000,0.0
40.800000000000004,1.9781469729485321,1368.4763696260661,4000,0.0
40.900000000000006,1.8095515877110877,1294.8737628389908,4000,0.0
41.0,1.7232610148264849,1156.0379556171602,4000,0.30000000000000004
41.1,1.9573790232238126,-786.8937350698397,4000,0.30000000000000004
41.2,2.031304064372277,-744.9439753392417,4000,0.30000000000000004
41.300000000000004,2.167110059359616,-708.0607652099307,4000,0.30000000000000004
41.400000000000006,2.3511120679732542,-692.4962872088881,4000,0.30000000000000004
41.5,2.550192274899314,-634.221717422588,4000,0.30000000000000004
41.6,2.597951652376066,-566.2487815382492,4000,0.30000000000000004
41.7,2.8509660352549098,-573.8350657644178,4000,0.30000000000000004
41.800000000000004,2.9294612912985496,-512.943193413591,4000,0.30000000000000004
41.900000000000006,3.1455523401930208,-488.987451301633,4000,0.30000000000000004
42.0,3.0825898331019204,-437.59539839078843,0,0.30000000000000004
42.1,3.2239840780688276,-427.9212932041801,0,0.30000000000000004
42.2,3.218194199728565,-378.80276279270674,0,0.30000000000000004
42.300000000000004,3.2931054055985403,-391.184072517437,0,0.30000000000000004
42.400000000000006,3.372730059524841,-421.4669836733665,0,0.30000000000000004
42.5,3.378661986914384,-373.7011587263105,0,0.30000000000000004
42.6,3.400079391063713,-395.0752927309486,0,0.30000000000000004
42.7,3.430746516526316,-383.0617070516373,0,0.30000000000000004
42.800000000000004,3.473188238590719,-358.2641349704154,0,0.30000000000000004
42.900000000000006,3.4353802752275726,-368.1829680190576,0,0.30000000000000004
43.0,3.542078604791614,-327.93807888224455,0,0.0
43.1,3.198858409278051,2517.3550026627945,0,0.0
43.2,2.867068983200916,2212.400064937374,0,0.0
43.300000000000004,2.5951428787933875,1949.3857398800683,0,0.0
43.400000000000006,2.3335112540955016,1726.9613631103111,0,0.0
43.5,2.200822096951253,1568.8168070531701,0,0.0
43.6,1.8996380558597563,1393.8701678073367,0,0.0
43.7,1.7167020573776597,1275.0398685426544,0,0.0
43.800000000000004,1.5414595693508808,1163.9849744709145,0,0.0
43.900000000000006,1.39025467539763,988.9826891162365,0,0.0
44.0,1.255521728948029,912.2296303198709,0,0.0
44.1,1.162691158936731,803.0865198200245,0,0.0
